REGION;UNIDAD TERRITORIAL;Rob_vio_o_int;Rob_sor;Rob_fuerza;Rob_vehi;Rob_acc_vehi;Robo_lug_habi;Robo_lug_no_habi;Otros_rob_fuerza;Hurtos;Lesiones;Lesiones_leves;Lesiones_graves;Homicidio;Violacion
8;Treguaco;42,45383146;0;360,8575674;0;0;127,3614944;212,2691573;21,22691573;382,0844831;233,496073;191,0422416;42,45383146;0;21,22691573
8;Tucapel;50,8942853;21,81183656;472,5897921;72,70612186;87,24734623;159,9534681;130,8710193;21,81183656;261,7420387;348,9893849;298,0950996;50,8942853;0;29,08244874
14;Valdivia;156,683067;170,3334857;1442,196412;101,4878956;344,2279501;623,7647855;309,2116586;63,50412183;903,3016208;265,8864166;211,2847418;54,60167485;0,593496466;18,39839044
3;Vallenar;89,06503975;66,79877981;703,613814;22,26625994;189,2632095;211,5294694;260,5152413;20,03963394;614,5487742;333,993899;238,2489813;95,74491773;0;4,453251987
5;Valpara°so;662,2213929;646,6083526;1672,880149;298,1709894;463,4407333;552,9301107;332,443517;25,89479857;933,7359721;543,0291583;437,1651288;105,8640295;4,188864475;22,46754582
7;VichuquÇn;20,35002035;0;508,7505088;40,7000407;40,7000407;203,5002035;223,8502239;0;305,2503053;101,7501018;20,35002035;81,4000814;0;0
9;Victoria;62,44925998;68,69418597;849,3099357;31,22462999;37,46955599;440,2672828;265,4093549;74,93911197;640,1049148;446,5122088;377,8180229;68,69418597;0;34,34709299
4;Vicu§a;80,61856426;62,29616329;758,5474001;14,65792077;84,28304445;311,4808164;326,1387372;21,98688116;674,2643556;395,7638609;318,8097768;76,95408406;0;29,31584155
9;Vilc£n;45,53922583;20,69964811;807,2862761;57,9590147;57,9590147;405,7131029;281,5152142;4,139929621;380,8735252;293,9350031;215,2763403;78,6586628;4,139929621;0
7;Villa Alegre;27,80867631;0;507,5083426;27,80867631;55,61735261;222,4694105;145,9955506;55,61735261;431,0344828;215,5172414;180,756396;34,76084538;0;6,952169077
5;Villa Alemana;207,8068335;124,0137555;800,3914813;118,6509985;115,96962;415,613667;144,7944388;5,362756993;332,4909336;197,0813195;165,5751222;31,50619734;0;10,72551399
9;Villarrica;67,14343712;87,44261578;911,9015646;49,96720902;93,68851691;551,2007745;210,799163;6,245901127;693,2950251;277,9426002;207,6762125;70,26638768;1,561475282;14,05327754
5;Vi§a del Mar;389,107779;315,6912169;1710,256294;301,3575072;638,3744874;461,1259304;285,9749894;23,42337933;1032,027101;387,7093683;308,3495607;79,35980758;2,097616059;14,33370974
13;Vitacura;504,8313942;166,9624663;3708,670216;523,2367054;2240,189312;339,183593;508,7753895;97,28521659;1121,409321;163,018471;136,7251693;26,29330178;0;6,573325445
7;Yerbas Buenas;17,3270186;0;548,6889223;23,10269146;51,98105579;196,3728774;231,0269146;46,20538293;427,3997921;190,5972046;150,1674945;40,42971006;0;5,775672866
8;Yumbel;79,12174859;9,890218574;519,2364751;34,61576501;39,5608743;247,2554643;187,9141529;9,890218574;450,0049451;257,1456829;202,7494808;54,39620216;0;9,890218574
8;Yungay;68,24863503;15,74968501;787,4842503;5,249895002;41,99916002;377,9924402;278,2444351;83,99832003;419,9916002;320,2435951;251,9949601;68,24863503;0;10,49979
5;Zapallar;50,671396;25,335698;1545,477578;38,003547;202,685584;848,7458829;443,374715;12,667849;874,0815809;228,021282;202,685584;25,335698;0;0
