Region;Comuna;Codigo comuna;Fecha;Clave;Casos Diarios;Casos Acumulados;Muertes;Casos Activos;Recuperados;Recuperados Diarios;Día;Fallecidos Diarios;on-off;Max Día;Poblacion
Metropolitana;San José de Maipo;13203;43938;1320343938;0;4;0;0;4;0;8;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43939;1320343939;0;4;0;0;4;0;9;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43940;1320343940;0;4;0;0;4;0;10;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43941;1320343941;0;4;0;0;4;0;11;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43942;1320343942;0;4;0;0;4;0;12;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43943;1320343943;0;4;0;0;4;0;13;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43944;1320343944;0;4;0;0;4;0;14;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43945;1320343945;3;7;0;3;4;0;15;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43946;1320343946;0;7;0;3;4;0;16;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43947;1320343947;1;8;0;4;4;0;17;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43948;1320343948;0;8;0;4;4;0;18;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43949;1320343949;1;9;0;5;4;0;19;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43950;1320343950;1;10;0;3;7;3;20;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43951;1320343951;1;11;0;4;7;0;21;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43952;1320343952;3;14;0;6;8;1;22;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43953;1320343953;3;17;0;9;8;0;23;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43954;1320343954;6;23;0;14;9;1;24;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43955;1320343955;3;26;0;16;10;1;25;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43956;1320343956;4;30;0;19;11;1;26;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43957;1320343957;2;32;0;18;14;3;27;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43958;1320343958;3;35;0;18;17;3;28;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43959;1320343959;2;37;0;14;23;6;29;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43960;1320343960;1;38;0;12;26;3;30;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43961;1320343961;4;42;0;12;30;4;31;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43962;1320343962;0;42;0;10;32;2;32;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43963;1320343963;0;42;0;7;35;3;33;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43964;1320343964;9;51;0;14;37;2;34;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43965;1320343965;10;61;0;23;38;1;35;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43966;1320343966;0;61;0;19;42;4;36;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43967;1320343967;0;61;0;19;42;0;37;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43968;1320343968;5;66;0;24;42;0;38;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43969;1320343969;4;70;0;19;51;9;39;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43970;1320343970;12;82;0;21;61;10;40;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43971;1320343971;9;91;0;30;61;0;41;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43972;1320343972;11;102;0;41;61;0;42;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43973;1320343973;0;102;0;36;66;5;43;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43974;1320343974;0;102;0;32;70;4;44;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43975;1320343975;15;117;0;35;82;12;45;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43976;1320343976;20;137;0;46;91;9;46;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43977;1320343977;12;149;0;47;102;11;47;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43978;1320343978;12;161;0;59;102;0;48;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43979;1320343979;14;175;0;73;102;0;49;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43980;1320343980;11;186;0;69;117;15;50;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43981;1320343981;9;195;0;58;137;20;51;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43982;1320343982;12;207;0;58;149;12;52;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43983;1320343983;15;222;0;61;161;12;53;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43984;1320343984;2;224;0;49;175;14;54;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43985;1320343985;2;226;0;40;186;11;55;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43986;1320343986;2;228;0;33;195;9;56;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43987;1320343987;4;232;0;25;207;12;57;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43988;1320343988;14;246;0;24;222;15;58;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43989;1320343989;18;264;1;39;224;2;59;1;ON;90;18189
Metropolitana;San José de Maipo;13203;43990;1320343990;13;277;1;50;226;2;60;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43991;1320343991;7;284;1;55;228;2;61;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43992;1320343992;71;355;1;122;232;4;62;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43993;1320343993;10;365;1;118;246;14;63;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43994;1320343994;14;379;3;112;264;18;64;2;ON;90;18189
Metropolitana;San José de Maipo;13203;43995;1320343995;7;386;3;106;277;13;65;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43996;1320343996;8;394;3;107;284;7;66;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43997;1320343997;8;402;3;44;355;71;67;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43998;1320343998;0;402;3;34;365;10;68;0;ON;90;18189
Metropolitana;San José de Maipo;13203;43999;1320343999;0;402;3;20;379;14;69;0;ON;90;18189
Metropolitana;San José de Maipo;13203;44000;1320344000;0;402;3;13;386;7;70;0;ON;90;18189
Metropolitana;San José de Maipo;13203;44001;1320344001;28;430;3;33;394;8;71;0;ON;90;18189
Metropolitana;San José de Maipo;13203;44002;1320344002;8;438;3;33;402;8;72;0;ON;90;18189
Metropolitana;San José de Maipo;13203;44003;1320344003;8;446;3;41;402;0;73;0;ON;90;18189
Metropolitana;San José de Maipo;13203;44004;1320344004;6;452;3;47;402;0;74;0;ON;90;18189
Metropolitana;San José de Maipo;13203;44005;1320344005;0;452;3;47;402;0;75;0;ON;90;18189
Metropolitana;San José de Maipo;13203;44006;1320344006;7;459;3;26;430;28;76;0;ON;90;18189
Metropolitana;San José de Maipo;13203;44007;1320344007;5;464;3;23;438;8;77;0;ON;90;18189
Metropolitana;San José de Maipo;13203;44008;1320344008;7;471;3;22;446;8;78;0;ON;90;18189
Metropolitana;San José de Maipo;13203;44009;1320344009;6;477;3;22;452;6;79;0;ON;90;18189
Metropolitana;San José de Maipo;13203;44010;1320344010;0;477;3;22;452;0;80;0;ON;90;18189
Metropolitana;San José de Maipo;13203;44011;1320344011;7;484;3;22;459;7;81;0;ON;90;18189
Metropolitana;San José de Maipo;13203;44012;1320344012;9;493;3;26;464;5;82;0;ON;90;18189
Metropolitana;San José de Maipo;13203;44013;1320344013;0;493;3;19;471;7;83;0;ON;90;18189
Metropolitana;San José de Maipo;13203;44014;1320344014;6;499;3;19;477;6;84;0;ON;90;18189
Metropolitana;San José de Maipo;13203;44015;1320344015;5;504;3;24;477;0;85;0;ON;90;18189
Metropolitana;San José de Maipo;13203;44016;1320344016;4;508;3;21;484;7;86;0;ON;90;18189
Metropolitana;San José de Maipo;13203;44017;1320344017;0;508;3;12;493;9;87;0;ON;90;18189
Metropolitana;San José de Maipo;13203;44018;1320344018;0;508;3;12;493;0;88;0;ON;90;18189
Metropolitana;San José de Maipo;13203;44019;1320344019;0;508;3;6;499;6;89;0;ON;90;18189
Metropolitana;San José de Maipo;13203;44020;1320344020;0;508;3;1;504;5;90;0;ON;90;18189
Metropolitana;Colina;13301;43909;1330143909;32;32;0;32;0;0;1;0;START;112;146207
Metropolitana;Colina;13301;43910;1330143910;0;32;0;32;0;0;2;0;ON;112;146207
Metropolitana;Colina;13301;43911;1330143911;0;32;0;32;0;0;3;0;ON;112;146207
Metropolitana;Colina;13301;43912;1330143912;0;32;0;32;0;0;4;0;ON;112;146207
Metropolitana;Colina;13301;43913;1330143913;0;32;0;32;0;0;5;0;ON;112;146207
Metropolitana;Colina;13301;43914;1330143914;0;32;0;0;32;32;6;0;ON;112;146207
Metropolitana;Colina;13301;43915;1330143915;0;32;0;0;32;0;7;0;ON;112;146207
Metropolitana;Colina;13301;43916;1330143916;0;32;0;0;32;0;8;0;ON;112;146207
Metropolitana;Colina;13301;43917;1330143917;0;32;0;0;32;0;9;0;ON;112;146207
Metropolitana;Colina;13301;43918;1330143918;0;32;0;0;32;0;10;0;ON;112;146207
Metropolitana;Colina;13301;43919;1330143919;0;32;0;0;32;0;11;0;ON;112;146207
Metropolitana;Colina;13301;43920;1330143920;2;34;0;2;32;0;12;0;ON;112;146207
Metropolitana;Colina;13301;43921;1330143921;3;37;0;5;32;0;13;0;ON;112;146207
Metropolitana;Colina;13301;43922;1330143922;4;41;0;9;32;0;14;0;ON;112;146207
Metropolitana;Colina;13301;43923;1330143923;0;41;0;9;32;0;15;0;ON;112;146207
Metropolitana;Colina;13301;43924;1330143924;8;49;0;17;32;0;16;0;ON;112;146207
Metropolitana;Colina;13301;43925;1330143925;0;49;0;15;34;2;17;0;ON;112;146207
Metropolitana;Colina;13301;43926;1330143926;1;50;0;13;37;3;18;0;ON;112;146207
Metropolitana;Colina;13301;43927;1330143927;2;52;0;11;41;4;19;0;ON;112;146207
Metropolitana;Colina;13301;43928;1330143928;5;57;0;16;41;0;20;0;ON;112;146207
Metropolitana;Colina;13301;43929;1330143929;5;62;0;13;49;8;21;0;ON;112;146207
Metropolitana;Colina;13301;43930;1330143930;0;62;0;13;49;0;22;0;ON;112;146207
Metropolitana;Colina;13301;43931;1330143931;6;68;0;18;50;1;23;0;ON;112;146207
Metropolitana;Colina;13301;43932;1330143932;6;74;0;22;52;2;24;0;ON;112;146207
Metropolitana;Colina;13301;43933;1330143933;0;74;0;17;57;5;25;0;ON;112;146207
Metropolitana;Colina;13301;43934;1330143934;0;74;0;12;62;5;26;0;ON;112;146207
Metropolitana;Colina;13301;43935;1330143935;3;77;0;15;62;0;27;0;ON;112;146207
Metropolitana;Colina;13301;43936;1330143936;1;78;0;10;68;6;28;0;ON;112;146207
Metropolitana;Colina;13301;43937;1330143937;2;80;0;6;74;6;29;0;ON;112;146207
Metropolitana;Colina;13301;43938;1330143938;1;81;0;7;74;0;30;0;ON;112;146207
Metropolitana;Colina;13301;43939;1330143939;9;90;0;16;74;0;31;0;ON;112;146207
Metropolitana;Colina;13301;43940;1330143940;0;90;0;13;77;3;32;0;ON;112;146207
Metropolitana;Colina;13301;43941;1330143941;0;90;0;12;78;1;33;0;ON;112;146207
Metropolitana;Colina;13301;43942;1330143942;0;90;0;10;80;2;34;0;ON;112;146207
Metropolitana;Colina;13301;43943;1330143943;0;90;0;9;81;1;35;0;ON;112;146207
Metropolitana;Colina;13301;43944;1330143944;5;95;0;5;90;9;36;0;ON;112;146207
Metropolitana;Colina;13301;43945;1330143945;0;95;0;5;90;0;37;0;ON;112;146207
Metropolitana;Colina;13301;43946;1330143946;0;95;0;5;90;0;38;0;ON;112;146207
Metropolitana;Colina;13301;43947;1330143947;4;99;0;9;90;0;39;0;ON;112;146207
Metropolitana;Colina;13301;43948;1330143948;4;103;0;13;90;0;40;0;ON;112;146207
Metropolitana;Colina;13301;43949;1330143949;6;109;0;14;95;5;41;0;ON;112;146207
Metropolitana;Colina;13301;43950;1330143950;6;115;0;20;95;0;42;0;ON;112;146207
Metropolitana;Colina;13301;43951;1330143951;7;122;0;27;95;0;43;0;ON;112;146207
Metropolitana;Colina;13301;43952;1330143952;14;136;0;37;99;4;44;0;ON;112;146207
Metropolitana;Colina;13301;43953;1330143953;8;144;0;41;103;4;45;0;ON;112;146207
Metropolitana;Colina;13301;43954;1330143954;8;152;0;43;109;6;46;0;ON;112;146207
Metropolitana;Colina;13301;43955;1330143955;15;167;0;52;115;6;47;0;ON;112;146207
Metropolitana;Colina;13301;43956;1330143956;18;185;0;63;122;7;48;0;ON;112;146207
Metropolitana;Colina;13301;43957;1330143957;21;206;0;70;136;14;49;0;ON;112;146207
Metropolitana;Colina;13301;43958;1330143958;24;230;0;86;144;8;50;0;ON;112;146207
Metropolitana;Colina;13301;43959;1330143959;21;251;0;99;152;8;51;0;ON;112;146207
Metropolitana;Colina;13301;43960;1330143960;17;268;0;101;167;15;52;0;ON;112;146207
Metropolitana;Colina;13301;43961;1330143961;21;289;0;104;185;18;53;0;ON;112;146207
Metropolitana;Colina;13301;43962;1330143962;25;314;0;108;206;21;54;0;ON;112;146207
Metropolitana;Colina;13301;43963;1330143963;5;319;0;89;230;24;55;0;ON;112;146207
Metropolitana;Colina;13301;43964;1330143964;0;319;0;68;251;21;56;0;ON;112;146207
Metropolitana;Colina;13301;43965;1330143965;0;319;0;51;268;17;57;0;ON;112;146207
Metropolitana;Colina;13301;43966;1330143966;110;429;0;140;289;21;58;0;ON;112;146207
Metropolitana;Colina;13301;43967;1330143967;0;429;0;115;314;25;59;0;ON;112;146207
Metropolitana;Colina;13301;43968;1330143968;20;449;0;130;319;5;60;0;ON;112;146207
Metropolitana;Colina;13301;43969;1330143969;19;468;0;149;319;0;61;0;ON;112;146207
Metropolitana;Colina;13301;43970;1330143970;75;543;0;224;319;0;62;0;ON;112;146207
Metropolitana;Colina;13301;43971;1330143971;110;653;0;224;429;110;63;0;ON;112;146207
Metropolitana;Colina;13301;43972;1330143972;128;781;0;352;429;0;64;0;ON;112;146207
Metropolitana;Colina;13301;43973;1330143973;0;781;0;332;449;20;65;0;ON;112;146207
Metropolitana;Colina;13301;43974;1330143974;75;856;0;388;468;19;66;0;ON;112;146207
Metropolitana;Colina;13301;43975;1330143975;59;915;0;372;543;75;67;0;ON;112;146207
Metropolitana;Colina;13301;43976;1330143976;84;999;0;346;653;110;68;0;ON;112;146207
Metropolitana;Colina;13301;43977;1330143977;58;1057;0;276;781;128;69;0;ON;112;146207
Metropolitana;Colina;13301;43978;1330143978;59;1116;0;335;781;0;70;0;ON;112;146207
Metropolitana;Colina;13301;43979;1330143979;57;1173;0;317;856;75;71;0;ON;112;146207
Metropolitana;Colina;13301;43980;1330143980;86;1259;0;344;915;59;72;0;ON;112;146207
Metropolitana;Colina;13301;43981;1330143981;52;1311;0;312;999;84;73;0;ON;112;146207
Metropolitana;Colina;13301;43982;1330143982;66;1377;0;320;1057;58;74;0;ON;112;146207
Metropolitana;Colina;13301;43983;1330143983;74;1451;0;335;1116;59;75;0;ON;112;146207
Metropolitana;Colina;13301;43984;1330143984;62;1513;0;340;1173;57;76;0;ON;112;146207
Metropolitana;Colina;13301;43985;1330143985;84;1597;0;338;1259;86;77;0;ON;112;146207
Metropolitana;Colina;13301;43986;1330143986;77;1674;0;363;1311;52;78;0;ON;112;146207
Metropolitana;Colina;13301;43987;1330143987;68;1742;0;365;1377;66;79;0;ON;112;146207
Metropolitana;Colina;13301;43988;1330143988;77;1819;0;368;1451;74;80;0;ON;112;146207
Metropolitana;Colina;13301;43989;1330143989;98;1917;0;404;1513;62;81;0;ON;112;146207
Metropolitana;Colina;13301;43990;1330143990;69;1986;0;389;1597;84;82;0;ON;112;146207
Metropolitana;Colina;13301;43991;1330143991;47;2033;0;359;1674;77;83;0;ON;112;146207
Metropolitana;Colina;13301;43992;1330143992;646;2679;0;937;1742;68;84;0;ON;112;146207
Metropolitana;Colina;13301;43993;1330143993;70;2749;0;930;1819;77;85;0;ON;112;146207
Metropolitana;Colina;13301;43994;1330143994;91;2840;0;923;1917;98;86;0;ON;112;146207
Metropolitana;Colina;13301;43995;1330143995;88;2928;0;942;1986;69;87;0;ON;112;146207
Metropolitana;Colina;13301;43996;1330143996;98;3026;5;988;2033;47;88;5;ON;112;146207
Metropolitana;Colina;13301;43997;1330143997;68;3094;5;410;2679;646;89;0;ON;112;146207
Metropolitana;Colina;13301;43998;1330143998;241;3335;5;581;2749;70;90;0;ON;112;146207
Metropolitana;Colina;13301;43999;1330143999;0;3335;5;490;2840;91;91;0;ON;112;146207
Metropolitana;Colina;13301;44000;1330144000;0;3335;11;396;2928;88;92;6;ON;112;146207
Metropolitana;Colina;13301;44001;1330144001;71;3406;11;369;3026;98;93;0;ON;112;146207
Metropolitana;Colina;13301;44002;1330144002;74;3480;19;367;3094;68;94;8;ON;112;146207
Metropolitana;Colina;13301;44003;1330144003;59;3539;19;185;3335;241;95;0;ON;112;146207
Metropolitana;Colina;13301;44004;1330144004;0;3539;19;185;3335;0;96;0;ON;112;146207
Metropolitana;Colina;13301;44005;1330144005;51;3590;19;236;3335;0;97;0;ON;112;146207
Metropolitana;Colina;13301;44006;1330144006;42;3632;19;207;3406;71;98;0;ON;112;146207
Metropolitana;Colina;13301;44007;1330144007;55;3687;36;171;3480;74;99;17;ON;112;146207
Metropolitana;Colina;13301;44008;1330144008;47;3734;36;159;3539;59;100;0;ON;112;146207
Metropolitana;Colina;13301;44009;1330144009;0;3734;36;159;3539;0;101;0;ON;112;146207
Metropolitana;Colina;13301;44010;1330144010;53;3787;36;161;3590;51;102;0;ON;112;146207
Metropolitana;Colina;13301;44011;1330144011;50;3837;36;169;3632;42;103;0;ON;112;146207
Metropolitana;Colina;13301;44012;1330144012;44;3881;36;158;3687;55;104;0;ON;112;146207
Metropolitana;Colina;13301;44013;1330144013;0;3881;44;103;3734;47;105;8;ON;112;146207
Metropolitana;Colina;13301;44014;1330144014;40;3921;44;143;3734;0;106;0;ON;112;146207
Metropolitana;Colina;13301;44015;1330144015;24;3945;55;103;3787;53;107;11;ON;112;146207
Metropolitana;Colina;13301;44016;1330144016;0;3945;55;53;3837;50;108;0;ON;112;146207
Metropolitana;Colina;13301;44017;1330144017;0;3945;55;9;3881;44;109;0;ON;112;146207
Metropolitana;Colina;13301;44018;1330144018;0;3945;55;9;3881;0;110;0;ON;112;146207
Metropolitana;Colina;13301;44019;1330144019;0;3945;55;0;3921;40;111;0;ON;112;146207
Metropolitana;Colina;13301;44020;1330144020;0;3945;55;0;3945;24;112;0;ON;112;146207
Metropolitana;Lampa;13302;43912;1330243912;10;10;0;10;0;0;1;0;START;109;102034
Metropolitana;Lampa;13302;43913;1330243913;0;10;0;10;0;0;2;0;ON;109;102034
Metropolitana;Lampa;13302;43914;1330243914;0;10;0;10;0;0;3;0;ON;109;102034
Metropolitana;Lampa;13302;43915;1330243915;0;10;0;10;0;0;4;0;ON;109;102034
Metropolitana;Lampa;13302;43916;1330243916;0;10;0;10;0;0;5;0;ON;109;102034
Metropolitana;Lampa;13302;43917;1330243917;0;10;0;0;10;10;6;0;ON;109;102034
Metropolitana;Lampa;13302;43918;1330243918;0;10;0;0;10;0;7;0;ON;109;102034
Metropolitana;Lampa;13302;43919;1330243919;0;10;0;0;10;0;8;0;ON;109;102034
Metropolitana;Lampa;13302;43920;1330243920;0;10;0;0;10;0;9;0;ON;109;102034
Metropolitana;Lampa;13302;43921;1330243921;0;10;0;0;10;0;10;0;ON;109;102034
Metropolitana;Lampa;13302;43922;1330243922;0;10;0;0;10;0;11;0;ON;109;102034
Metropolitana;Lampa;13302;43923;1330243923;1;11;0;1;10;0;12;0;ON;109;102034
Metropolitana;Lampa;13302;43924;1330243924;2;13;0;3;10;0;13;0;ON;109;102034
Metropolitana;Lampa;13302;43925;1330243925;0;13;0;3;10;0;14;0;ON;109;102034
Metropolitana;Lampa;13302;43926;1330243926;1;14;0;4;10;0;15;0;ON;109;102034
Metropolitana;Lampa;13302;43927;1330243927;0;14;0;4;10;0;16;0;ON;109;102034
Metropolitana;Lampa;13302;43928;1330243928;3;17;0;6;11;1;17;0;ON;109;102034
Metropolitana;Lampa;13302;43929;1330243929;1;18;0;5;13;2;18;0;ON;109;102034
Metropolitana;Lampa;13302;43930;1330243930;6;24;0;11;13;0;19;0;ON;109;102034
Metropolitana;Lampa;13302;43931;1330243931;2;26;0;12;14;1;20;0;ON;109;102034
Metropolitana;Lampa;13302;43932;1330243932;11;37;0;23;14;0;21;0;ON;109;102034
Metropolitana;Lampa;13302;43933;1330243933;0;37;0;20;17;3;22;0;ON;109;102034
Metropolitana;Lampa;13302;43934;1330243934;0;37;0;19;18;1;23;0;ON;109;102034
Metropolitana;Lampa;13302;43935;1330243935;1;38;0;14;24;6;24;0;ON;109;102034
Metropolitana;Lampa;13302;43936;1330243936;4;42;0;16;26;2;25;0;ON;109;102034
Metropolitana;Lampa;13302;43937;1330243937;2;44;0;7;37;11;26;0;ON;109;102034
Metropolitana;Lampa;13302;43938;1330243938;1;45;0;8;37;0;27;0;ON;109;102034
Metropolitana;Lampa;13302;43939;1330243939;3;48;0;11;37;0;28;0;ON;109;102034
Metropolitana;Lampa;13302;43940;1330243940;0;48;0;10;38;1;29;0;ON;109;102034
Metropolitana;Lampa;13302;43941;1330243941;0;48;0;6;42;4;30;0;ON;109;102034
Metropolitana;Lampa;13302;43942;1330243942;5;53;0;9;44;2;31;0;ON;109;102034
Metropolitana;Lampa;13302;43943;1330243943;5;58;0;13;45;1;32;0;ON;109;102034
Metropolitana;Lampa;13302;43944;1330243944;0;58;0;10;48;3;33;0;ON;109;102034
Metropolitana;Lampa;13302;43945;1330243945;0;58;0;10;48;0;34;0;ON;109;102034
Metropolitana;Lampa;13302;43946;1330243946;0;58;0;10;48;0;35;0;ON;109;102034
Metropolitana;Lampa;13302;43947;1330243947;10;68;0;15;53;5;36;0;ON;109;102034
Metropolitana;Lampa;13302;43948;1330243948;0;68;0;10;58;5;37;0;ON;109;102034
Metropolitana;Lampa;13302;43949;1330243949;0;68;0;10;58;0;38;0;ON;109;102034
Metropolitana;Lampa;13302;43950;1330243950;0;68;0;10;58;0;39;0;ON;109;102034
Metropolitana;Lampa;13302;43951;1330243951;0;68;0;10;58;0;40;0;ON;109;102034
Metropolitana;Lampa;13302;43952;1330243952;22;90;0;22;68;10;41;0;ON;109;102034
Metropolitana;Lampa;13302;43953;1330243953;15;105;0;37;68;0;42;0;ON;109;102034
Metropolitana;Lampa;13302;43954;1330243954;12;117;0;49;68;0;43;0;ON;109;102034
Metropolitana;Lampa;13302;43955;1330243955;14;131;0;63;68;0;44;0;ON;109;102034
Metropolitana;Lampa;13302;43956;1330243956;13;144;0;76;68;0;45;0;ON;109;102034
Metropolitana;Lampa;13302;43957;1330243957;14;158;0;68;90;22;46;0;ON;109;102034
Metropolitana;Lampa;13302;43958;1330243958;14;172;0;67;105;15;47;0;ON;109;102034
Metropolitana;Lampa;13302;43959;1330243959;9;181;0;64;117;12;48;0;ON;109;102034
Metropolitana;Lampa;13302;43960;1330243960;7;188;0;57;131;14;49;0;ON;109;102034
Metropolitana;Lampa;13302;43961;1330243961;9;197;0;53;144;13;50;0;ON;109;102034
Metropolitana;Lampa;13302;43962;1330243962;0;197;0;39;158;14;51;0;ON;109;102034
Metropolitana;Lampa;13302;43963;1330243963;7;204;0;32;172;14;52;0;ON;109;102034
Metropolitana;Lampa;13302;43964;1330243964;0;204;0;23;181;9;53;0;ON;109;102034
Metropolitana;Lampa;13302;43965;1330243965;0;204;0;16;188;7;54;0;ON;109;102034
Metropolitana;Lampa;13302;43966;1330243966;74;278;0;81;197;9;55;0;ON;109;102034
Metropolitana;Lampa;13302;43967;1330243967;1;279;0;82;197;0;56;0;ON;109;102034
Metropolitana;Lampa;13302;43968;1330243968;18;297;0;93;204;7;57;0;ON;109;102034
Metropolitana;Lampa;13302;43969;1330243969;10;307;0;103;204;0;58;0;ON;109;102034
Metropolitana;Lampa;13302;43970;1330243970;31;338;0;134;204;0;59;0;ON;109;102034
Metropolitana;Lampa;13302;43971;1330243971;46;384;0;106;278;74;60;0;ON;109;102034
Metropolitana;Lampa;13302;43972;1330243972;80;464;0;185;279;1;61;0;ON;109;102034
Metropolitana;Lampa;13302;43973;1330243973;0;464;0;167;297;18;62;0;ON;109;102034
Metropolitana;Lampa;13302;43974;1330243974;64;528;0;221;307;10;63;0;ON;109;102034
Metropolitana;Lampa;13302;43975;1330243975;60;588;0;250;338;31;64;0;ON;109;102034
Metropolitana;Lampa;13302;43976;1330243976;72;660;0;276;384;46;65;0;ON;109;102034
Metropolitana;Lampa;13302;43977;1330243977;56;716;0;252;464;80;66;0;ON;109;102034
Metropolitana;Lampa;13302;43978;1330243978;49;765;0;301;464;0;67;0;ON;109;102034
Metropolitana;Lampa;13302;43979;1330243979;52;817;0;289;528;64;68;0;ON;109;102034
Metropolitana;Lampa;13302;43980;1330243980;47;864;0;276;588;60;69;0;ON;109;102034
Metropolitana;Lampa;13302;43981;1330243981;33;897;0;237;660;72;70;0;ON;109;102034
Metropolitana;Lampa;13302;43982;1330243982;43;940;0;224;716;56;71;0;ON;109;102034
Metropolitana;Lampa;13302;43983;1330243983;49;989;0;224;765;49;72;0;ON;109;102034
Metropolitana;Lampa;13302;43984;1330243984;25;1014;0;197;817;52;73;0;ON;109;102034
Metropolitana;Lampa;13302;43985;1330243985;34;1048;0;184;864;47;74;0;ON;109;102034
Metropolitana;Lampa;13302;43986;1330243986;31;1079;0;182;897;33;75;0;ON;109;102034
Metropolitana;Lampa;13302;43987;1330243987;29;1108;0;168;940;43;76;0;ON;109;102034
Metropolitana;Lampa;13302;43988;1330243988;47;1155;0;166;989;49;77;0;ON;109;102034
Metropolitana;Lampa;13302;43989;1330243989;60;1215;0;201;1014;25;78;0;ON;109;102034
Metropolitana;Lampa;13302;43990;1330243990;42;1257;0;209;1048;34;79;0;ON;109;102034
Metropolitana;Lampa;13302;43991;1330243991;30;1287;0;208;1079;31;80;0;ON;109;102034
Metropolitana;Lampa;13302;43992;1330243992;562;1849;0;741;1108;29;81;0;ON;109;102034
Metropolitana;Lampa;13302;43993;1330243993;44;1893;0;738;1155;47;82;0;ON;109;102034
Metropolitana;Lampa;13302;43994;1330243994;59;1952;0;737;1215;60;83;0;ON;109;102034
Metropolitana;Lampa;13302;43995;1330243995;59;2011;0;754;1257;42;84;0;ON;109;102034
Metropolitana;Lampa;13302;43996;1330243996;66;2077;0;790;1287;30;85;0;ON;109;102034
Metropolitana;Lampa;13302;43997;1330243997;46;2123;5;269;1849;562;86;5;ON;109;102034
Metropolitana;Lampa;13302;43998;1330243998;0;2123;5;225;1893;44;87;0;ON;109;102034
Metropolitana;Lampa;13302;43999;1330243999;217;2340;5;383;1952;59;88;0;ON;109;102034
Metropolitana;Lampa;13302;44000;1330244000;0;2340;5;324;2011;59;89;0;ON;109;102034
Metropolitana;Lampa;13302;44001;1330244001;67;2407;7;323;2077;66;90;2;ON;109;102034
Metropolitana;Lampa;13302;44002;1330244002;0;2407;7;277;2123;46;91;0;ON;109;102034
Metropolitana;Lampa;13302;44003;1330244003;71;2478;11;344;2123;0;92;4;ON;109;102034
Metropolitana;Lampa;13302;44004;1330244004;56;2534;11;183;2340;217;93;0;ON;109;102034
Metropolitana;Lampa;13302;44005;1330244005;48;2582;11;231;2340;0;94;0;ON;109;102034
Metropolitana;Lampa;13302;44006;1330244006;34;2616;11;198;2407;67;95;0;ON;109;102034
