Comuna;R0;Codigo comuna;fecha;dia
La Trinchera;0;91112;20-06-2020;16
La Trinchera;0;91112;21-06-2020;17
La Trinchera;0;91112;22-06-2020;18
La Trinchera;0;91112;23-06-2020;19
La Trinchera;0;91112;24-06-2020;20
La Trinchera;0;91112;25-06-2020;21
La Trinchera;0;91112;26-06-2020;22
La Trinidad;NA;130308;06-06-2020;2
La Trinidad;0;130308;07-06-2020;3
La Trinidad;0;130308;08-06-2020;4
La Trinidad;0;130308;09-06-2020;5
La Trinidad;0;130308;10-06-2020;6
La Trinidad;0;130308;11-06-2020;7
La Trinidad;0;130308;12-06-2020;8
La Trinidad;0;130308;13-06-2020;9
La Trinidad;0;130308;14-06-2020;10
La Trinidad;0;130308;15-06-2020;11
La Trinidad;0;130308;16-06-2020;12
La Trinidad;0;130308;17-06-2020;13
La Trinidad;0;130308;18-06-2020;14
La Trinidad;0;130308;19-06-2020;15
La Trinidad;0;130308;20-06-2020;16
La Trinidad;0;130308;21-06-2020;17
La Trinidad;-0,06;130308;22-06-2020;18
La Trinidad;-0,06;130308;23-06-2020;19
La Trinidad;-0,08;130308;24-06-2020;20
La Trinidad;-0,07;130308;25-06-2020;21
La Trinidad;-0,07;130308;26-06-2020;22
La Tronosa;NA;70709;06-06-2020;2
La Tronosa;0;70709;07-06-2020;3
La Tronosa;0;70709;08-06-2020;4
La Tronosa;0;70709;09-06-2020;5
La Tronosa;0;70709;10-06-2020;6
La Tronosa;0;70709;11-06-2020;7
La Tronosa;0;70709;12-06-2020;8
La Tronosa;0;70709;13-06-2020;9
La Tronosa;0;70709;14-06-2020;10
La Tronosa;0;70709;15-06-2020;11
La Tronosa;0;70709;16-06-2020;12
La Tronosa;0;70709;17-06-2020;13
La Tronosa;0;70709;18-06-2020;14
La Tronosa;0;70709;19-06-2020;15
La Tronosa;0;70709;20-06-2020;16
La Tronosa;0;70709;21-06-2020;17
La Tronosa;0;70709;22-06-2020;18
La Tronosa;0;70709;23-06-2020;19
La Tronosa;0;70709;24-06-2020;20
La Tronosa;0;70709;25-06-2020;21
La Tronosa;0;70709;26-06-2020;22
La Villa de Los Santos (Cabecera);NA;70301;06-06-2020;2
La Villa de Los Santos (Cabecera);0;70301;07-06-2020;3
La Villa de Los Santos (Cabecera);0;70301;08-06-2020;4
La Villa de Los Santos (Cabecera);0;70301;09-06-2020;5
La Villa de Los Santos (Cabecera);0;70301;10-06-2020;6
La Villa de Los Santos (Cabecera);0;70301;11-06-2020;7
La Villa de Los Santos (Cabecera);0;70301;12-06-2020;8
La Villa de Los Santos (Cabecera);0;70301;13-06-2020;9
La Villa de Los Santos (Cabecera);0;70301;14-06-2020;10
La Villa de Los Santos (Cabecera);0;70301;15-06-2020;11
La Villa de Los Santos (Cabecera);0;70301;16-06-2020;12
La Villa de Los Santos (Cabecera);0;70301;17-06-2020;13
La Villa de Los Santos (Cabecera);0;70301;18-06-2020;14
La Villa de Los Santos (Cabecera);0;70301;19-06-2020;15
La Villa de Los Santos (Cabecera);0;70301;20-06-2020;16
La Villa de Los Santos (Cabecera);0;70301;21-06-2020;17
La Villa de Los Santos (Cabecera);0;70301;22-06-2020;18
La Villa de Los Santos (Cabecera);0;70301;23-06-2020;19
La Villa de Los Santos (Cabecera);0;70301;24-06-2020;20
La Villa de Los Santos (Cabecera);0;70301;25-06-2020;21
La Villa de Los Santos (Cabecera);0;70301;26-06-2020;22
La Yeguada;NA;90209;06-06-2020;2
La Yeguada;0;90209;07-06-2020;3
La Yeguada;0;90209;08-06-2020;4
La Yeguada;0;90209;09-06-2020;5
La Yeguada;0;90209;10-06-2020;6
La Yeguada;0;90209;11-06-2020;7
La Yeguada;0;90209;12-06-2020;8
La Yeguada;0;90209;13-06-2020;9
La Yeguada;0;90209;14-06-2020;10
La Yeguada;0;90209;15-06-2020;11
La Yeguada;0;90209;16-06-2020;12
La Yeguada;0;90209;17-06-2020;13
La Yeguada;0;90209;18-06-2020;14
La Yeguada;0;90209;19-06-2020;15
La Yeguada;0;90209;20-06-2020;16
La Yeguada;0;90209;21-06-2020;17
La Yeguada;0;90209;22-06-2020;18
La Yeguada;0;90209;23-06-2020;19
La Yeguada;9,77;90209;24-06-2020;20
La Yeguada;9,77;90209;25-06-2020;21
La Yeguada;9,77;90209;26-06-2020;22
Lajamina;NA;70603;06-06-2020;2
Lajamina;0;70603;07-06-2020;3
Lajamina;0;70603;08-06-2020;4
Lajamina;0;70603;09-06-2020;5
Lajamina;0;70603;10-06-2020;6
Lajamina;0;70603;11-06-2020;7
Lajamina;0;70603;12-06-2020;8
Lajamina;0;70603;13-06-2020;9
Lajamina;0;70603;14-06-2020;10
Lajamina;0;70603;15-06-2020;11
Lajamina;0;70603;16-06-2020;12
Lajamina;0;70603;17-06-2020;13
Lajamina;0;70603;18-06-2020;14
Lajamina;0;70603;19-06-2020;15
Lajamina;0;70603;20-06-2020;16
Lajamina;0;70603;21-06-2020;17
Lajamina;0;70603;22-06-2020;18
Lajamina;0;70603;23-06-2020;19
Lajamina;0;70603;24-06-2020;20
Lajamina;0;70603;25-06-2020;21
Lajamina;0;70603;26-06-2020;22
Lajas Adentro;NA;41103;06-06-2020;2
Lajas Adentro;0;41103;07-06-2020;3
Lajas Adentro;0;41103;08-06-2020;4
Lajas Adentro;0;41103;09-06-2020;5
Lajas Adentro;0;41103;10-06-2020;6
Lajas Adentro;0;41103;11-06-2020;7
Lajas Adentro;0;41103;12-06-2020;8
Lajas Adentro;0;41103;13-06-2020;9
Lajas Adentro;0;41103;14-06-2020;10
Lajas Adentro;0;41103;15-06-2020;11
Lajas Adentro;0;41103;16-06-2020;12
Lajas Adentro;0;41103;17-06-2020;13
Lajas Adentro;0;41103;18-06-2020;14
Lajas Adentro;0;41103;19-06-2020;15
Lajas Adentro;0;41103;20-06-2020;16
Lajas Adentro;0;41103;21-06-2020;17
Lajas Adentro;0;41103;22-06-2020;18
Lajas Adentro;0;41103;23-06-2020;19
Lajas Adentro;0;41103;24-06-2020;20
Lajas Adentro;0;41103;25-06-2020;21
Lajas Adentro;0;41103;26-06-2020;22
Lajas Blancas;NA;110102;06-06-2020;2
Lajas Blancas;0;110102;07-06-2020;3
Lajas Blancas;0;110102;08-06-2020;4
Lajas Blancas;1,98;110102;09-06-2020;5
Lajas Blancas;1,98;110102;10-06-2020;6
Lajas Blancas;2;110102;11-06-2020;7
Lajas Blancas;2,01;110102;12-06-2020;8
Lajas Blancas;1,37;110102;13-06-2020;9
Lajas Blancas;1,37;110102;14-06-2020;10
Lajas Blancas;1,35;110102;15-06-2020;11
Lajas Blancas;1,35;110102;16-06-2020;12
Lajas Blancas;1,35;110102;17-06-2020;13
Lajas Blancas;1,34;110102;18-06-2020;14
Lajas Blancas;1,33;110102;19-06-2020;15
Lajas Blancas;1,33;110102;20-06-2020;16
Lajas Blancas;1,33;110102;21-06-2020;17
Lajas Blancas;1,32;110102;22-06-2020;18
Lajas Blancas;1,33;110102;23-06-2020;19
Lajas Blancas;1,32;110102;24-06-2020;20
Lajas Blancas;1,32;110102;25-06-2020;21
Lajas Blancas;1,33;110102;26-06-2020;22
Lajas de TolÇ;NA;41306;06-06-2020;2
Lajas de TolÇ;0;41306;07-06-2020;3
Lajas de TolÇ;0;41306;08-06-2020;4
Lajas de TolÇ;0;41306;09-06-2020;5
Lajas de TolÇ;0;41306;10-06-2020;6
Lajas de TolÇ;0;41306;11-06-2020;7
Lajas de TolÇ;0;41306;12-06-2020;8
Lajas de TolÇ;0;41306;13-06-2020;9
Lajas de TolÇ;0;41306;14-06-2020;10
Lajas de TolÇ;0;41306;15-06-2020;11
Lajas de TolÇ;0;41306;16-06-2020;12
Lajas de TolÇ;0;41306;17-06-2020;13
Lajas de TolÇ;0;41306;18-06-2020;14
Lajas de TolÇ;0;41306;19-06-2020;15
Lajas de TolÇ;0;41306;20-06-2020;16
Lajas de TolÇ;0;41306;21-06-2020;17
Lajas de TolÇ;0;41306;22-06-2020;18
Lajas de TolÇ;0;41306;23-06-2020;19
Lajas de TolÇ;0;41306;24-06-2020;20
Lajas de TolÇ;0;41306;25-06-2020;21
Lajas de TolÇ;0;41306;26-06-2020;22
Lajero;NA;120404;06-06-2020;2
Lajero;0;120404;07-06-2020;3
Lajero;0;120404;08-06-2020;4
Lajero;2,2;120404;09-06-2020;5
Lajero;2,2;120404;10-06-2020;6
Lajero;2,05;120404;11-06-2020;7
Lajero;2,05;120404;12-06-2020;8
Lajero;1,31;120404;13-06-2020;9
Lajero;1,28;120404;14-06-2020;10
Lajero;1,25;120404;15-06-2020;11
Lajero;1,25;120404;16-06-2020;12
Lajero;1,26;120404;17-06-2020;13
Lajero;1,24;120404;18-06-2020;14
Lajero;1,25;120404;19-06-2020;15
Lajero;1,22;120404;20-06-2020;16
Lajero;1,23;120404;21-06-2020;17
Lajero;1,24;120404;22-06-2020;18
Lajero;1,25;120404;23-06-2020;19
Lajero;1,25;120404;24-06-2020;20
Lajero;1,24;120404;25-06-2020;21
Lajero;1,25;120404;26-06-2020;22
Las Cabras;NA;60602;06-06-2020;2
Las Cabras;0;60602;07-06-2020;3
Las Cabras;0;60602;08-06-2020;4
Las Cabras;0;60602;09-06-2020;5
Las Cabras;0;60602;10-06-2020;6
Las Cabras;0;60602;11-06-2020;7
Las Cabras;0;60602;12-06-2020;8
Las Cabras;0;60602;13-06-2020;9
Las Cabras;0;60602;14-06-2020;10
Las Cabras;0;60602;15-06-2020;11
Las Cabras;0;60602;16-06-2020;12
Las Cabras;0;60602;17-06-2020;13
Las Cabras;0;60602;18-06-2020;14
Las Cabras;0;60602;19-06-2020;15
Las Cabras;0;60602;20-06-2020;16
Las Cabras;0;60602;21-06-2020;17
Las Cabras;0;60602;22-06-2020;18
Las Cabras;0;60602;23-06-2020;19
Las Cabras;0;60602;24-06-2020;20
Las Cabras;0;60602;25-06-2020;21
Las Cabras;0;60602;26-06-2020;22
Las Cruces;NA;70305;06-06-2020;2
Las Cruces;0;70305;07-06-2020;3
Las Cruces;0;70305;08-06-2020;4
Las Cruces;0;70305;09-06-2020;5
Las Cruces;0;70305;10-06-2020;6
Las Cruces;0;70305;11-06-2020;7
Las Cruces;0;70305;12-06-2020;8
Las Cruces;2;70305;13-06-2020;9
Las Cruces;2;70305;14-06-2020;10
Las Cruces;2;70305;15-06-2020;11
Las Cruces;2;70305;16-06-2020;12
Las Cruces;2;70305;17-06-2020;13
Las Cruces;2;70305;18-06-2020;14
Las Cruces;2;70305;19-06-2020;15
Las Cruces;2;70305;20-06-2020;16
Las Cruces;2;70305;21-06-2020;17
Las Cruces;2;70305;22-06-2020;18
Las Cruces;2;70305;23-06-2020;19
Las Cruces;2;70305;24-06-2020;20
Las Cruces;2;70305;25-06-2020;21
Las Cruces;2;70305;26-06-2020;22
Las Cruces;NA;90308;06-06-2020;2
Las Cruces;0;90308;07-06-2020;3
Las Cruces;0;90308;08-06-2020;4
Las Cruces;0;90308;09-06-2020;5
Las Cruces;0;90308;10-06-2020;6
Las Cruces;0;90308;11-06-2020;7
Las Cruces;0;90308;12-06-2020;8
Las Cruces;0;90308;13-06-2020;9
Las Cruces;0;90308;14-06-2020;10
Las Cruces;0;90308;15-06-2020;11
Las Cruces;0;90308;16-06-2020;12
Las Cruces;0;90308;17-06-2020;13
Las Cruces;0;90308;18-06-2020;14
Las Cruces;0;90308;19-06-2020;15
Las Cruces;0;90308;20-06-2020;16
Las Cruces;0;90308;21-06-2020;17
Las Cruces;0;90308;22-06-2020;18
Las Cruces;0;90308;23-06-2020;19
Las Cruces;0;90308;24-06-2020;20
Las Cruces;0;90308;25-06-2020;21
Las Cruces;0;90308;26-06-2020;22
Las Cumbres;NA;80816;06-06-2020;2
Las Cumbres;0;80816;07-06-2020;3
Las Cumbres;0;80816;08-06-2020;4
Las Cumbres;-0,25;80816;09-06-2020;5
Las Cumbres;-0,2;80816;10-06-2020;6
Las Cumbres;4,8;80816;11-06-2020;7
Las Cumbres;4,83;80816;12-06-2020;8
Las Cumbres;1,41;80816;13-06-2020;9
Las Cumbres;1,42;80816;14-06-2020;10
Las Cumbres;1,41;80816;15-06-2020;11
Las Cumbres;1,42;80816;16-06-2020;12
Las Cumbres;1,43;80816;17-06-2020;13
Las Cumbres;1,42;80816;18-06-2020;14
Las Cumbres;1,43;80816;19-06-2020;15
Las Cumbres;1,41;80816;20-06-2020;16
Las Cumbres;1,42;80816;21-06-2020;17
Las Cumbres;1,39;80816;22-06-2020;18
Las Cumbres;1,4;80816;23-06-2020;19
Las Cumbres;1,33;80816;24-06-2020;20
Las Cumbres;1,33;80816;25-06-2020;21
Las Cumbres;1,34;80816;26-06-2020;22
Las Delicias;NA;10210;06-06-2020;2
Las Delicias;0;10210;07-06-2020;3
Las Delicias;0;10210;08-06-2020;4
Las Delicias;0;10210;09-06-2020;5
Las Delicias;0;10210;10-06-2020;6
Las Delicias;0;10210;11-06-2020;7
Las Delicias;0;10210;12-06-2020;8
Las Delicias;2;10210;13-06-2020;9
Las Delicias;2;10210;14-06-2020;10
Las Delicias;2;10210;15-06-2020;11
Las Delicias;2;10210;16-06-2020;12
Las Delicias;2;10210;17-06-2020;13
Las Delicias;1,92;10210;18-06-2020;14
Las Delicias;1,92;10210;19-06-2020;15
Las Delicias;1,93;10210;20-06-2020;16
Las Delicias;1,93;10210;21-06-2020;17
Las Delicias;1,88;10210;22-06-2020;18
Las Delicias;1,88;10210;23-06-2020;19
Las Delicias;1,95;10210;24-06-2020;20
Las Delicias;1,95;10210;25-06-2020;21
Las Delicias;1,95;10210;26-06-2020;22
Las Guabas;NA;70306;06-06-2020;2
Las Guabas;0;70306;07-06-2020;3
Las Guabas;0;70306;08-06-2020;4
Las Guabas;0;70306;09-06-2020;5
Las Guabas;0;70306;10-06-2020;6
Las Guabas;0;70306;11-06-2020;7
Las Guabas;0;70306;12-06-2020;8
Las Guabas;0;70306;13-06-2020;9
Las Guabas;0;70306;14-06-2020;10
Las Guabas;0;70306;15-06-2020;11
Las Guabas;0;70306;16-06-2020;12
Las Guabas;0;70306;17-06-2020;13
Las Guabas;0;70306;18-06-2020;14
Las Guabas;0;70306;19-06-2020;15
Las Guabas;0;70306;20-06-2020;16
Las Guabas;0;70306;21-06-2020;17
Las Guabas;0;70306;22-06-2020;18
Las Guabas;0;70306;23-06-2020;19
Las Guabas;0;70306;24-06-2020;20
Las Guabas;0;70306;25-06-2020;21
Las Guabas;0;70306;26-06-2020;22
Las Gu°as;NA;90210;06-06-2020;2
Las Gu°as;0;90210;07-06-2020;3
Las Gu°as;0;90210;08-06-2020;4
Las Gu°as;0;90210;09-06-2020;5
Las Gu°as;0;90210;10-06-2020;6
Las Gu°as;0;90210;11-06-2020;7
Las Gu°as;0;90210;12-06-2020;8
Las Gu°as;0;90210;13-06-2020;9
Las Gu°as;-0,22;90210;14-06-2020;10
Las Gu°as;-0,21;90210;15-06-2020;11
Las Gu°as;-0,2;90210;16-06-2020;12
Las Gu°as;-0,18;90210;17-06-2020;13
Las Gu°as;-0,17;90210;18-06-2020;14
Las Gu°as;-0,31;90210;19-06-2020;15
Las Gu°as;-0,29;90210;20-06-2020;16
Las Gu°as;-0,27;90210;21-06-2020;17
Las Gu°as;-0,26;90210;22-06-2020;18
Las Gu°as;-0,25;90210;23-06-2020;19
Las Gu°as;-0,23;90210;24-06-2020;20
Las Gu°as;-0,22;90210;25-06-2020;21
Las Gu°as;-0,21;90210;26-06-2020;22
Las Huacas;NA;20405;06-06-2020;2
Las Huacas;0;20405;07-06-2020;3
Las Huacas;0;20405;08-06-2020;4
Las Huacas;0;20405;09-06-2020;5
Las Huacas;0;20405;10-06-2020;6
Las Huacas;0;20405;11-06-2020;7
Las Huacas;0;20405;12-06-2020;8
Las Huacas;0;20405;13-06-2020;9
Las Huacas;-0,11;20405;14-06-2020;10
Las Huacas;-0,1;20405;15-06-2020;11
Las Huacas;-0,09;20405;16-06-2020;12
Las Huacas;-0,08;20405;17-06-2020;13
Las Huacas;-0,08;20405;18-06-2020;14
Las Huacas;-0,07;20405;19-06-2020;15
Las Huacas;-0,07;20405;20-06-2020;16
Las Huacas;-0,06;20405;21-06-2020;17
Las Huacas;-0,06;20405;22-06-2020;18
Las Huacas;-0,06;20405;23-06-2020;19
Las Huacas;-0,05;20405;24-06-2020;20
Las Huacas;-0,07;20405;25-06-2020;21
Las Huacas;-0,07;20405;26-06-2020;22
Las Huacas;NA;90702;06-06-2020;2
Las Huacas;0;90702;07-06-2020;3
Las Huacas;0;90702;08-06-2020;4
Las Huacas;0;90702;09-06-2020;5
Las Huacas;0;90702;10-06-2020;6
Las Huacas;0;90702;11-06-2020;7
Las Huacas;0;90702;12-06-2020;8
Las Huacas;0;90702;13-06-2020;9
Las Huacas;0;90702;14-06-2020;10
Las Huacas;0;90702;15-06-2020;11
Las Huacas;0;90702;16-06-2020;12
Las Huacas;0;90702;17-06-2020;13
Las Huacas;0;90702;18-06-2020;14
Las Huacas;0;90702;19-06-2020;15
Las Huacas;0;90702;20-06-2020;16
Las Huacas;0;90702;21-06-2020;17
Las Huacas;0;90702;22-06-2020;18
Las Huacas;0;90702;23-06-2020;19
Las Huacas;0;90702;24-06-2020;20
Las Huacas;0;90702;25-06-2020;21
Las Huacas;0;90702;26-06-2020;22
Las Lajas;NA;130407;06-06-2020;2
Las Lajas;0;130407;07-06-2020;3
Las Lajas;0;130407;08-06-2020;4
Las Lajas;-1,75;130407;09-06-2020;5
Las Lajas;-1,4;130407;10-06-2020;6
Las Lajas;-1,15;130407;11-06-2020;7
Las Lajas;-0,99;130407;12-06-2020;8
Las Lajas;1,18;130407;13-06-2020;9
Las Lajas;1,16;130407;14-06-2020;10
Las Lajas;1,2;130407;15-06-2020;11
Las Lajas;1,1;130407;16-06-2020;12
Las Lajas;1,14;130407;17-06-2020;13
Las Lajas;1,15;130407;18-06-2020;14
Las Lajas;1,15;130407;19-06-2020;15
Las Lajas;1,18;130407;20-06-2020;16
Las Lajas;1,2;130407;21-06-2020;17
Las Lajas;1,17;130407;22-06-2020;18
Las Lajas;1,19;130407;23-06-2020;19
Las Lajas;1,2;130407;24-06-2020;20
Las Lajas;1,2;130407;25-06-2020;21
Las Lajas;1,21;130407;26-06-2020;22
Las Lajas;NA;41101;06-06-2020;2
Las Lajas;0;41101;07-06-2020;3
Las Lajas;0;41101;08-06-2020;4
Las Lajas;0;41101;09-06-2020;5
Las Lajas;0;41101;10-06-2020;6
Las Lajas;0;41101;11-06-2020;7
Las Lajas;0;41101;12-06-2020;8
Las Lajas;0;41101;13-06-2020;9
Las Lajas;0;41101;14-06-2020;10
Las Lajas;0;41101;15-06-2020;11
Las Lajas;0;41101;16-06-2020;12
Las Lajas;0;41101;17-06-2020;13
Las Lajas;0;41101;18-06-2020;14
Las Lajas;0;41101;19-06-2020;15
Las Lajas;0;41101;20-06-2020;16
Las Lajas;0;41101;21-06-2020;17
Las Lajas;0;41101;22-06-2020;18
Las Lajas;0;41101;23-06-2020;19
Las Lajas;0;41101;24-06-2020;20
Las Lajas;0;41101;25-06-2020;21
Las Lajas;0;41101;26-06-2020;22
Las Llanas;NA;60309;06-06-2020;2
Las Llanas;0;60309;07-06-2020;3
Las Llanas;0;60309;08-06-2020;4
Las Llanas;0;60309;09-06-2020;5
Las Llanas;0;60309;10-06-2020;6
Las Llanas;0;60309;11-06-2020;7
Las Llanas;0;60309;12-06-2020;8
Las Llanas;0;60309;13-06-2020;9
Las Llanas;0;60309;14-06-2020;10
Las Llanas;0;60309;15-06-2020;11
Las Llanas;0;60309;16-06-2020;12
Las Llanas;0;60309;17-06-2020;13
Las Llanas;0;60309;18-06-2020;14
Las Llanas;0;60309;19-06-2020;15
Las Llanas;0;60309;20-06-2020;16
Las Llanas;0;60309;21-06-2020;17
Las Llanas;0;60309;22-06-2020;18
Las Llanas;0;60309;23-06-2020;19
Las Llanas;0;60309;24-06-2020;20
Las Llanas;0;60309;25-06-2020;21
Las Llanas;0;60309;26-06-2020;22
Las Lomas;NA;40606;06-06-2020;2
Las Lomas;0;40606;07-06-2020;3
Las Lomas;0;40606;08-06-2020;4
Las Lomas;0;40606;09-06-2020;5
Las Lomas;0;40606;10-06-2020;6
Las Lomas;0;40606;11-06-2020;7
Las Lomas;0;40606;12-06-2020;8
Las Lomas;0;40606;13-06-2020;9
Las Lomas;0;40606;14-06-2020;10
Las Lomas;0;40606;15-06-2020;11
Las Lomas;0;40606;16-06-2020;12
Las Lomas;0;40606;17-06-2020;13
Las Lomas;-0,08;40606;18-06-2020;14
Las Lomas;-0,07;40606;19-06-2020;15
Las Lomas;-0,07;40606;20-06-2020;16
Las Lomas;-0,06;40606;21-06-2020;17
Las Lomas;-0,06;40606;22-06-2020;18
Las Lomas;-0,06;40606;23-06-2020;19
Las Lomas;-0,07;40606;24-06-2020;20
Las Lomas;-0,07;40606;25-06-2020;21
Las Lomas;-0,07;40606;26-06-2020;22
Las Lomas;NA;20306;06-06-2020;2
Las Lomas;0;20306;07-06-2020;3
Las Lomas;0;20306;08-06-2020;4
Las Lomas;0;20306;09-06-2020;5
Las Lomas;0;20306;10-06-2020;6
Las Lomas;0;20306;11-06-2020;7
Las Lomas;0;20306;12-06-2020;8
Las Lomas;3,51;20306;13-06-2020;9
Las Lomas;3,51;20306;14-06-2020;10
Las Lomas;3,51;20306;15-06-2020;11
Las Lomas;3,41;20306;16-06-2020;12
Las Lomas;3,41;20306;17-06-2020;13
Las Lomas;3,13;20306;18-06-2020;14
Las Lomas;3,08;20306;19-06-2020;15
Las Lomas;3,08;20306;20-06-2020;16
Las Lomas;2,94;20306;21-06-2020;17
Las Lomas;2,97;20306;22-06-2020;18
Las Lomas;3;20306;23-06-2020;19
Las Lomas;2,98;20306;24-06-2020;20
Las Lomas;3;20306;25-06-2020;21
Las Lomas;3,03;20306;26-06-2020;22
Las Ma§anitas;NA;80820;06-06-2020;2
Las Ma§anitas;0;80820;07-06-2020;3
Las Ma§anitas;0;80820;08-06-2020;4
Las Ma§anitas;6,25;80820;09-06-2020;5
Las Ma§anitas;6,25;80820;10-06-2020;6
Las Ma§anitas;6,03;80820;11-06-2020;7
Las Ma§anitas;6,03;80820;12-06-2020;8
Las Ma§anitas;1,66;80820;13-06-2020;9
Las Ma§anitas;1,65;80820;14-06-2020;10
Las Ma§anitas;1,64;80820;15-06-2020;11
Las Ma§anitas;1,65;80820;16-06-2020;12
Las Ma§anitas;1,67;80820;17-06-2020;13
Las Ma§anitas;1,65;80820;18-06-2020;14
Las Ma§anitas;1,65;80820;19-06-2020;15
Las Ma§anitas;1,62;80820;20-06-2020;16
Las Ma§anitas;1,61;80820;21-06-2020;17
Las Ma§anitas;1,61;80820;22-06-2020;18
Las Ma§anitas;1,63;80820;23-06-2020;19
Las Ma§anitas;1,62;80820;24-06-2020;20
Las Ma§anitas;1,61;80820;25-06-2020;21
Las Ma§anitas;1,63;80820;26-06-2020;22
Las Margaritas;NA;80505;06-06-2020;2
Las Margaritas;0;80505;07-06-2020;3
Las Margaritas;0;80505;08-06-2020;4
Las Margaritas;0;80505;09-06-2020;5
Las Margaritas;0;80505;10-06-2020;6
Las Margaritas;0;80505;11-06-2020;7
Las Margaritas;0;80505;12-06-2020;8
Las Margaritas;0;80505;13-06-2020;9
Las Margaritas;0;80505;14-06-2020;10
Las Margaritas;0;80505;15-06-2020;11
Las Margaritas;0;80505;16-06-2020;12
Las Margaritas;0;80505;17-06-2020;13
Las Margaritas;0;80505;18-06-2020;14
Las Margaritas;0;80505;19-06-2020;15
Las Margaritas;0;80505;20-06-2020;16
Las Margaritas;0;80505;21-06-2020;17
Las Margaritas;0;80505;22-06-2020;18
Las Margaritas;0;80505;23-06-2020;19
Las Margaritas;0;80505;24-06-2020;20
Las Margaritas;0;80505;25-06-2020;21
Las Margaritas;0;80505;26-06-2020;22
Las Minas (Cabecera);NA;60201;06-06-2020;2
Las Minas (Cabecera);0;60201;07-06-2020;3
Las Minas (Cabecera);0;60201;08-06-2020;4
Las Minas (Cabecera);0;60201;09-06-2020;5
Las Minas (Cabecera);0;60201;10-06-2020;6
Las Minas (Cabecera);0;60201;11-06-2020;7
Las Minas (Cabecera);0;60201;12-06-2020;8
Las Minas (Cabecera);0;60201;13-06-2020;9
Las Minas (Cabecera);0;60201;14-06-2020;10
Las Minas (Cabecera);0;60201;15-06-2020;11
Las Minas (Cabecera);0;60201;16-06-2020;12
Las Minas (Cabecera);0;60201;17-06-2020;13
Las Minas (Cabecera);0;60201;18-06-2020;14
Las Minas (Cabecera);0;60201;19-06-2020;15
Las Minas (Cabecera);0;60201;20-06-2020;16
Las Minas (Cabecera);0;60201;21-06-2020;17
Las Minas (Cabecera);0;60201;22-06-2020;18
Las Minas (Cabecera);0;60201;23-06-2020;19
Las Minas (Cabecera);0;60201;24-06-2020;20
Las Minas (Cabecera);0;60201;25-06-2020;21
Las Minas (Cabecera);0;60201;26-06-2020;22
Las Ollas Arriba;NA;130309;06-06-2020;2
Las Ollas Arriba;0;130309;07-06-2020;3
Las Ollas Arriba;0;130309;08-06-2020;4
Las Ollas Arriba;0;130309;09-06-2020;5
Las Ollas Arriba;0;130309;10-06-2020;6
Las Ollas Arriba;1,34;130309;11-06-2020;7
Las Ollas Arriba;1,34;130309;12-06-2020;8
Las Ollas Arriba;1,34;130309;13-06-2020;9
Las Ollas Arriba;1,34;130309;14-06-2020;10
Las Ollas Arriba;1,34;130309;15-06-2020;11
Las Ollas Arriba;1,34;130309;16-06-2020;12
Las Ollas Arriba;1,34;130309;17-06-2020;13
Las Ollas Arriba;1,34;130309;18-06-2020;14
Las Ollas Arriba;1,34;130309;19-06-2020;15
Las Ollas Arriba;1,31;130309;20-06-2020;16
Las Ollas Arriba;1,31;130309;21-06-2020;17
Las Ollas Arriba;1,31;130309;22-06-2020;18
Las Ollas Arriba;1,32;130309;23-06-2020;19
Las Ollas Arriba;1,32;130309;24-06-2020;20
Las Ollas Arriba;1,27;130309;25-06-2020;21
Las Ollas Arriba;1,27;130309;26-06-2020;22
Las Palmas;NA;70409;06-06-2020;2
Las Palmas;0;70409;07-06-2020;3
Las Palmas;0;70409;08-06-2020;4
Las Palmas;2,79;70409;09-06-2020;5
Las Palmas;2,79;70409;10-06-2020;6
Las Palmas;3;70409;11-06-2020;7
Las Palmas;3,14;70409;12-06-2020;8
Las Palmas;2,23;70409;13-06-2020;9
Las Palmas;2,17;70409;14-06-2020;10
Las Palmas;2,16;70409;15-06-2020;11
Las Palmas;2,08;70409;16-06-2020;12
Las Palmas;2,12;70409;17-06-2020;13
Las Palmas;2,07;70409;18-06-2020;14
Las Palmas;2,05;70409;19-06-2020;15
Las Palmas;2,04;70409;20-06-2020;16
Las Palmas;2,04;70409;21-06-2020;17
Las Palmas;2,03;70409;22-06-2020;18
Las Palmas;2,05;70409;23-06-2020;19
Las Palmas;1,99;70409;24-06-2020;20
Las Palmas;1,98;70409;25-06-2020;21
Las Palmas;2;70409;26-06-2020;22
Las Palmas (Cabecera);NA;90501;06-06-2020;2
Las Palmas (Cabecera);0;90501;07-06-2020;3
Las Palmas (Cabecera);0;90501;08-06-2020;4
Las Palmas (Cabecera);0;90501;09-06-2020;5
Las Palmas (Cabecera);0;90501;10-06-2020;6
Las Palmas (Cabecera);0;90501;11-06-2020;7
Las Palmas (Cabecera);0;90501;12-06-2020;8
Las Palmas (Cabecera);0;90501;13-06-2020;9
Las Palmas (Cabecera);0;90501;14-06-2020;10
Las Palmas (Cabecera);0;90501;15-06-2020;11
Las Palmas (Cabecera);0;90501;16-06-2020;12
Las Palmas (Cabecera);0;90501;17-06-2020;13
Las Palmas (Cabecera);0;90501;18-06-2020;14
Las Palmas (Cabecera);0;90501;19-06-2020;15
Las Palmas (Cabecera);0;90501;20-06-2020;16
